NO_MUNICIPIO;CO_MUNICIPIO;IN_CAPITAL;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_IES;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_DESVINCULADO;QT_SIT_TRANSFERIDO;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Química;0531Q01;5;Ciências naturais, matemática e estatística;53;Ciências físicas;531;Química;1.0;1;1;1;449;242;207;0;430;0;19;0;45;7;38;0;22;0;23;0;16;6;10;2;14;0;0;0;0;0;0;0;0;16;0;0;0;2;4;7;2;1;0;0;9;2;5;0;0;0;157;77;80;5;152;0;103;27;19;5;2;0;1;110;9;31;5;0;2;51;30;21;2;49;0;29;10;7;4;1;0;0;33;5;13;0;0;0;16;0;157;0;51;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;14;7;7;0;0;7;7;0;0;0;3;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;41;6;0;13;3;0;128;29;0;47;4;0;0;0;0;0;0;0;0;0;73;5;65;28;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Jogos digitais;0613J01;6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);613;Produção de software;3.0;1;1;1;241;120;121;0;240;0;1;0;40;2;38;0;39;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;40;5;35;10;30;0;34;6;0;0;0;0;0;26;3;5;5;0;1;16;3;13;10;6;0;16;0;0;0;0;0;0;10;1;1;3;0;1;1;0;39;1;16;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;2;0;0;1;0;26;14;0;11;5;0;0;0;0;0;2;0;2;0;2;0;2;0;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Sistemas de informação;0615S02;6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);615;Gestão e desenvolvimento de sistemas de informação;1.0;1;1;1;141;62;79;0;120;0;21;0;48;9;39;0;23;0;25;0;19;2;17;2;17;1;0;1;0;1;0;0;0;18;0;0;0;10;5;3;0;1;0;0;15;0;4;0;0;0;188;26;162;24;164;0;158;20;9;1;0;0;0;113;10;47;17;0;1;56;9;47;1;55;0;45;8;3;0;0;0;0;38;2;12;4;0;0;19;0;186;2;55;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;20;9;9;0;0;11;11;0;0;0;7;1;1;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;57;6;0;14;5;0;140;48;0;46;10;0;0;0;0;0;19;1;15;1;101;4;88;43;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Sistemas de informação;0615S02;6;Computação e Tecnologias da Informação e Comunicação (TIC);61;Computação e Tecnologias da Informação e Comunicação (TIC);615;Gestão e desenvolvimento de sistemas de informação;3.0;1;1;1;323;73;250;0;290;0;33;0;316;13;303;0;285;0;31;0;101;22;79;2;99;74;65;9;0;9;0;0;0;27;0;0;0;82;11;5;2;1;0;0;57;5;34;4;0;1;208;37;171;6;202;0;153;37;11;5;1;1;0;131;13;51;10;0;3;67;8;59;5;62;0;37;19;7;3;1;0;0;44;4;12;5;0;2;100;1;207;1;66;1;2;0;2;1;8;1;1;0;0;7;7;0;0;0;18;2;2;0;0;16;16;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;53;3;0;72;29;0;151;57;0;53;14;0;0;0;0;0;9;1;5;3;25;3;17;8;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Engenharia química;7,11E+07;7;Engenharia, produção e construção;71;Engenharia e profissões correlatas;711;Engenharia química e de processos;1.0;1;1;1;284;102;182;0;260;0;24;0;151;12;139;0;119;0;32;0;57;23;34;1;56;35;31;4;0;4;0;0;0;22;0;0;0;42;11;1;2;1;0;0;43;2;9;2;0;1;198;97;101;11;187;0;149;32;8;7;2;0;0;134;8;44;8;1;3;42;24;18;7;35;0;25;11;4;1;1;0;0;28;1;11;2;0;0;57;0;198;0;42;0;0;0;0;0;7;2;2;0;0;5;5;0;0;0;43;27;27;0;0;16;16;0;0;0;7;4;4;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;28;2;0;35;22;0;122;76;0;24;18;0;0;0;0;0;3;1;3;0;71;5;67;18;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Engenharia elétrica;7,13E+07;7;Engenharia, produção e construção;71;Engenharia e profissões correlatas;713;Eletricidade e energia;1.0;1;1;1;332;70;262;0;320;0;12;0;109;4;105;0;86;0;23;0;11;0;11;0;11;0;0;0;0;0;0;0;0;11;0;0;0;3;5;2;1;0;0;0;8;0;3;0;0;0;121;6;115;3;118;0;65;27;14;8;6;1;0;83;9;21;6;0;2;40;2;38;1;39;0;18;11;8;2;1;0;0;31;3;3;3;0;0;11;0;121;0;40;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;19;5;5;0;0;14;14;0;0;0;6;2;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;6;0;7;4;0;79;42;0;28;12;0;0;0;0;0;1;0;0;0;37;2;33;14;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Automação industrial;0714A01;7;Engenharia, produção e construção;71;Engenharia e profissões correlatas;714;Eletrônica e automação;3.0;1;1;1;231;80;151;0;230;0;1;0;30;7;23;0;29;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;25;0;26;0;12;4;5;4;1;0;0;13;5;7;1;0;0;7;1;6;0;7;0;3;0;1;3;0;0;0;5;2;0;0;0;0;0;0;26;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;19;2;0;0;0;0;23;3;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Engenharia mecânica;7,15E+04;7;Engenharia, produção e construção;71;Engenharia e profissões correlatas;715;Engenharia mecânica e metalurgia;1.0;1;1;1;399;51;348;0;380;0;19;0;226;7;219;0;196;0;30;0;56;6;50;0;56;39;32;7;0;7;0;0;0;17;0;0;0;41;9;2;4;0;0;0;35;5;14;2;0;0;275;27;248;2;273;0;173;61;22;16;3;0;0;169;17;72;15;0;2;41;2;39;2;39;0;13;17;6;2;3;0;0;28;3;9;1;0;0;56;0;274;1;41;0;2;0;0;0;8;1;1;0;0;7;7;0;0;0;44;12;12;0;0;32;32;0;0;0;9;3;3;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;57;10;0;40;16;0;199;76;0;32;9;0;0;0;0;0;2;1;1;0;75;2;65;12;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Engenharia de produção;7,25E+04;7;Engenharia, produção e construção;72;Produção e processamento;725;Produção e processos de fabricação;1.0;1;1;1;218;30;188;0;200;0;18;0;151;6;145;0;122;0;29;0;41;13;28;1;40;24;19;5;0;5;0;0;0;17;0;0;0;24;7;4;4;2;0;0;26;3;10;2;0;0;141;34;107;1;140;0;79;38;13;6;5;0;0;87;11;34;9;0;0;44;14;30;1;43;0;14;20;5;2;3;0;0;26;5;10;3;0;0;41;0;141;0;44;0;0;0;0;0;4;0;0;0;0;4;4;0;0;0;27;11;11;0;0;16;16;0;0;0;7;3;3;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;28;1;0;35;6;0;101;40;0;33;11;0;0;0;0;0;0;0;0;0;51;2;42;18;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Arquitetura e urbanismo;0731A02;7;Engenharia, produção e construção;73;Arquitetura e construção;731;Arquitetura e planejamento urbano;1.0;1;1;1;686;297;389;0;650;0;36;0;259;111;148;0;209;0;50;0;76;52;24;8;68;43;28;15;0;15;0;0;0;33;0;0;0;52;14;5;4;1;0;0;52;4;16;1;0;3;389;273;116;142;247;0;270;78;24;13;3;1;0;275;11;84;15;0;4;83;67;16;22;61;0;49;26;7;1;0;0;0;59;2;18;4;0;0;76;0;388;1;83;0;2;1;2;0;11;1;1;0;0;10;10;0;0;0;68;32;32;0;0;36;36;0;0;0;18;14;14;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;66;5;0;52;24;0;281;108;0;58;25;0;0;0;0;0;2;2;2;0;157;9;147;48;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Engenharia civil;7,32E+03;7;Engenharia, produção e construção;73;Arquitetura e construção;732;Engenharia civil e construção;1.0;1;1;1;684;122;562;0;650;0;34;0;221;15;206;0;170;0;51;0;76;21;55;1;75;47;38;9;0;9;0;0;0;29;0;0;0;49;10;8;5;4;0;0;54;2;18;0;1;1;356;89;267;21;335;0;245;62;24;13;9;2;1;257;13;70;13;1;2;96;28;68;15;81;0;51;30;10;1;2;1;1;64;3;22;6;0;1;75;1;354;2;96;0;2;0;1;0;11;4;4;0;0;7;7;0;0;0;74;20;20;0;0;54;54;0;0;0;21;7;7;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;72;7;0;46;30;0;226;130;0;64;32;0;0;0;0;0;0;0;0;0;131;6;116;43;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Odontologia;0911O01;9;Saúde e bem-estar;91;Saúde;911;Odontologia;1.0;1;1;1;506;356;150;0;490;0;16;0;328;228;100;0;306;0;22;0;44;34;10;44;0;29;21;8;0;8;0;0;0;15;0;0;0;41;1;2;0;0;0;0;36;0;7;0;1;0;340;245;95;340;0;0;277;40;14;4;5;0;0;243;8;75;10;1;3;97;72;25;97;0;0;74;14;6;2;1;0;0;70;1;20;5;0;1;44;0;338;2;96;1;2;0;2;0;12;7;7;0;0;5;5;0;0;0;77;40;40;0;0;37;37;0;0;0;9;8;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;39;5;0;25;19;0;215;125;0;51;46;0;0;0;0;0;0;0;0;0;97;0;96;65;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Medicina;0912M01;9;Saúde e bem-estar;91;Saúde;912;Medicina;1.0;1;1;1;97;97;0;0;95;0;2;0;502;502;0;0;500;0;2;0;97;57;40;97;0;95;90;5;0;5;0;0;0;2;0;0;0;90;3;3;1;0;0;0;85;0;6;6;0;0;547;369;178;547;0;0;384;130;19;9;5;0;0;474;4;26;42;0;1;88;65;23;88;0;0;18;63;5;2;0;0;0;72;2;6;8;0;0;97;0;544;3;88;0;2;0;2;0;4;0;0;0;0;4;4;0;0;0;96;60;60;0;0;36;36;0;0;0;63;56;56;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;10;87;0;62;485;0;12;76;0;0;0;0;0;36;4;36;7;72;20;72;17;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Enfermagem;9,13E+03;9;Saúde e bem-estar;91;Saúde;913;Enfermagem;1.0;1;1;1;238;117;121;0;220;0;18;0;218;152;66;0;192;0;26;0;44;36;8;44;0;28;28;0;0;0;0;0;0;16;0;0;0;19;7;5;8;5;0;0;27;4;12;0;0;1;190;153;37;178;12;0;105;39;14;20;11;1;0;111;18;56;4;0;1;54;41;13;48;6;0;28;11;6;4;5;0;0;25;8;19;2;0;0;44;0;189;1;53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;37;14;14;0;0;23;23;0;0;0;15;4;4;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27;3;0;36;8;0;159;31;0;45;9;0;0;0;0;0;4;0;4;3;34;1;33;20;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Biomedicina;0914B01;9;Saúde e bem-estar;91;Saúde;914;Tecnologia de diagnóstico e tratamento médico;1.0;1;1;1;561;122;439;0;550;0;11;0;451;203;248;0;437;0;14;0;46;30;16;1;45;37;36;1;0;1;0;0;0;9;0;0;0;38;4;1;2;1;0;0;32;4;10;0;0;0;170;133;37;2;168;0;138;18;5;5;4;0;0;117;10;36;6;0;1;40;31;9;0;40;0;35;4;0;1;0;0;0;26;0;12;2;0;0;46;0;170;0;40;0;1;0;1;1;3;0;0;0;0;3;3;0;0;0;42;16;16;0;0;26;26;0;0;0;12;6;6;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;0;0;29;17;0;116;54;0;27;13;0;0;0;0;0;1;0;1;0;31;3;30;6;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Educação física;9,15E+03;9;Saúde e bem-estar;91;Saúde;915;Promoção, prevenção, terapia e reabilitação;1.0;1;1;1;209;184;25;0;150;0;59;0;160;123;37;0;82;0;78;0;58;19;39;35;23;2;0;2;0;2;0;0;0;56;0;0;0;39;11;3;3;2;0;0;42;5;10;0;0;1;185;62;123;137;48;0;135;31;6;7;6;0;0;121;15;43;3;0;3;76;31;45;48;28;0;52;12;4;6;2;0;0;51;6;17;0;0;2;58;0;185;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;4;0;0;9;9;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;66;7;0;49;9;0;154;31;0;62;14;0;0;0;0;0;2;1;0;0;96;17;72;43;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Fisioterapia;0915F01;9;Saúde e bem-estar;91;Saúde;915;Promoção, prevenção, terapia e reabilitação;1.0;1;1;1;553;244;309;0;540;0;13;0;286;124;162;0;266;0;20;0;52;33;19;3;49;40;39;1;0;1;0;0;0;12;0;0;0;40;8;0;1;3;0;0;38;2;11;1;0;0;269;195;74;119;150;0;202;44;10;5;7;1;0;177;21;57;10;0;4;81;54;27;29;52;0;54;21;4;0;2;0;0;53;7;15;3;0;3;51;1;267;2;81;0;0;0;0;0;2;1;1;0;0;1;1;0;0;0;55;35;35;0;0;20;20;0;0;0;18;10;10;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;42;4;0;40;12;0;218;51;0;66;15;0;0;0;0;0;0;0;0;0;78;3;74;32;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Nutrição;0915N01;9;Saúde e bem-estar;91;Saúde;915;Promoção, prevenção, terapia e reabilitação;1.0;1;1;1;512;254;258;0;500;0;12;0;225;131;94;0;205;0;20;0;39;30;9;31;8;29;25;4;0;4;0;0;0;10;0;0;0;26;4;2;2;4;1;0;23;2;12;2;0;0;238;200;38;87;151;0;153;39;14;13;15;4;0;155;8;65;7;0;3;38;33;5;8;30;0;27;4;4;2;1;0;0;24;2;10;2;0;0;39;0;237;1;38;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;20;6;6;0;0;14;14;0;0;0;5;1;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;46;5;0;25;14;0;163;75;0;28;10;0;0;0;0;0;0;0;0;0;62;2;56;20;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Farmácia;0916F01;9;Saúde e bem-estar;91;Saúde;916;Farmácia;1.0;1;1;1;545;301;244;0;530;0;15;0;232;124;108;0;211;0;21;0;48;34;14;2;46;34;31;3;0;3;0;0;0;14;0;0;0;29;8;6;2;3;0;0;33;2;13;0;0;0;188;143;45;45;143;0;136;29;12;6;5;0;0;122;6;48;8;0;4;32;28;4;2;30;0;19;6;3;2;2;0;0;24;0;7;1;0;0;48;0;187;1;32;0;2;0;2;0;3;0;0;0;0;3;3;0;0;0;35;16;16;0;0;19;19;0;0;0;3;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;22;2;0;31;17;0;133;55;0;27;5;0;0;0;0;0;1;0;1;0;66;7;64;19;0;0;0;0
Mogi das Cruzes;3530607.0;0.0;1;4;2;521;Estética e cosmética;1,01E+04;10;Serviços;101;Serviços pessoais;1012;Serviços de beleza;3.0;1;1;1;362;120;242;0;360;0;2;0;150;20;130;0;147;0;3;0;3;3;0;1;2;1;0;1;0;1;0;0;0;2;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;80;79;1;0;80;0;62;11;2;1;3;1;0;49;6;23;2;0;0;40;40;0;0;40;0;26;9;2;1;1;1;0;25;1;14;0;0;0;3;0;80;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;1;0;0;14;14;0;0;0;8;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;1;3;0;0;69;11;0;34;6;0;0;0;0;0;0;0;0;0;6;0;5;4;0;0;0;0
Guarulhos;3518800.0;0.0;2;4;2;526;Pedagogia;0113P01;1;Educação;11;Educação;113;Formação de professores sem áreas específicas;2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;24;2;0;0;14;14;0;0;0;0;0;0;12;0;0;0;5;2;6;2;9;1;1;14;2;9;0;0;1;107;100;7;0;0;0;14;13;21;19;35;4;1;47;9;25;0;0;26;31;28;3;0;0;0;1;4;8;7;9;1;1;18;2;1;0;0;10;26;0;107;0;31;0;1;0;1;0;3;0;0;0;0;3;3;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;51;1;0;24;2;0;106;1;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guarulhos;3518800.0;0.0;2;4;2;526;Artes visuais formação de professor;0114A02;1;Educação;11;Educação;114;Formação de professores em áreas específicas (exceto Letras);2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guarulhos;3518800.0;0.0;2;4;2;526;Educação física formação de professor;1,14E+05;1;Educação;11;Educação;114;Formação de professores em áreas específicas (exceto Letras);2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guarulhos;3518800.0;0.0;2;4;2;526;Geografia formação de professor;0114G01;1;Educação;11;Educação;114;Formação de professores em áreas específicas (exceto Letras);2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guarulhos;3518800.0;0.0;2;4;2;526;História formação de professor;0114H01;1;Educação;11;Educação;114;Formação de professores em áreas específicas (exceto Letras);2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
